object_url,lat,lon,original_name,new_name,second_part,number_of_occurrences,place_url,distance_km
https://www.openstreetmap.org/node/2039820445,40.384,49.8771901,Yanğından Mühafizə Cəmiyyəti \ Xətai,Yanğından Mühafizə Cəmiyyəti,Xətai,26,https://www.openstreetmap.org/node/4194199651,269.46
https://www.openstreetmap.org/node/2078510852,40.4360998,49.9299943,SOCAR 12 \ Aeroport şossesi,SOCAR 12,Aeroport şossesi,1,,
https://www.openstreetmap.org/node/2078511562,40.4390428,49.9391008,SOCAR Petrol 2 \ Aeroport yolu,SOCAR Petrol 2,Aeroport yolu,2,,
https://www.openstreetmap.org/node/2078665613,40.4401133,49.9388466,Kaskad Petrol \ Sabunçu dairəsi,Kaskad Petrol,Sabunçu dairəsi,1,,
https://www.openstreetmap.org/node/2078703544,40.3912458,49.9086713,Azpetrol \ Babək,Azpetrol,Babək,47,https://www.openstreetmap.org/node/2813687139,405.48
https://www.openstreetmap.org/node/2078703892,40.3927663,49.9145731,SOCAR Petrol \ Keşlə,SOCAR Petrol,Keşlə,2,,
https://www.openstreetmap.org/node/2101935566,40.3754686,49.8435136,Nizami Kinoteatrı \ Bakı,Nizami Kinoteatrı,Bakı,136,https://www.openstreetmap.org/node/2117350415,0.91
https://www.openstreetmap.org/node/2118807089,40.358276,49.9477491,Mehman Avtoyuma Yük Maşınları \ Zığ şossesi,Mehman Avtoyuma Yük Maşınları,Zığ şossesi,3,,
https://www.openstreetmap.org/node/2118824810,40.3851269,49.9742643,Qartal Abidəsi \ Yeni Günəşli,Qartal Abidəsi,Yeni Günəşli,24,,
https://www.openstreetmap.org/node/2133695494,40.3505411,49.8341316,Bayil market \ Bayıl,Bayil market,Bayıl,30,https://www.openstreetmap.org/node/1117022693,0.69
https://www.openstreetmap.org/node/2280792275,40.4260613,49.9916253,Albert Aqarunov abidə \ Əmircan,Albert Aqarunov abidə,Əmircan,28,https://www.openstreetmap.org/node/1885271086,0.47
https://www.openstreetmap.org/node/2503642587,40.4272785,49.9353648,KIA Motors Razin \ Bakıxanov,KIA Motors Razin,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,2.28
https://www.openstreetmap.org/node/2503642591,40.4287737,49.9401022,Nissan Avtoservice \ Bakıxanov,Nissan Avtoservice,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.94
https://www.openstreetmap.org/node/2763419459,40.4116365,49.9297906,Xarı Bülbül \ Koroğlu,Xarı Bülbül,Koroğlu,7,,
https://www.openstreetmap.org/node/2763421744,40.4082163,49.9328888,Xan Bağı \ 8 km Bakı,Xan Bağı,8 km Bakı,7,,
https://www.openstreetmap.org/node/2763421753,40.4068314,49.9337846,Dan Ulduzu Restoran \ Koroğlu,Dan Ulduzu Restoran,Koroğlu,7,,
https://www.openstreetmap.org/node/2763516978,40.4052718,49.9386155,Bahar Restoran \ 8 km Bakı,Bahar Restoran,8 km Bakı,7,,
https://www.openstreetmap.org/node/2763516982,40.4045097,49.9390589,Xudafərin Restoran \ 8 km Bakı,Xudafərin Restoran,8 km Bakı,7,,
https://www.openstreetmap.org/node/2763516983,40.4096948,49.9370141,Ras Plaza \ Karat Şadlıq Sarayı \ Neftçilәr,Ras Plaza,Karat Şadlıq Sarayı \ Neftçilәr,1,,
https://www.openstreetmap.org/node/2763516984,40.4049609,49.9388711,Ümid Restoran \ 8 km Bakı,Ümid Restoran,8 km Bakı,7,,
https://www.openstreetmap.org/node/2840081612,40.3806914,49.953544,İST Petrol \ Ukrayna Dairəsi,İST Petrol,Ukrayna Dairəsi,11,,
https://www.openstreetmap.org/node/2840081613,40.3804614,49.9543008,Hakim Market \ Ukrayna Dairəsi,Hakim Market,Ukrayna Dairəsi,11,,
https://www.openstreetmap.org/node/2895336281,40.3883422,49.8811908,Kleopatra Kafe \ Babək,Kleopatra Kafe,Babək,47,https://www.openstreetmap.org/node/2813687139,403.17
https://www.openstreetmap.org/node/2934109074,40.3904726,49.9035886,Aysun Şadlıq Sarayı \ Babək,Aysun Şadlıq Sarayı,Babək,47,https://www.openstreetmap.org/node/2813687139,405.05
https://www.openstreetmap.org/node/2934110656,40.3910424,49.903179,Savarçelli Mebel \ Babək,Savarçelli Mebel,Babək,47,https://www.openstreetmap.org/node/2813687139,405.04
https://www.openstreetmap.org/node/2934110657,40.3910167,49.9028646,Venera Restoran \ Babək,Venera Restoran,Babək,47,https://www.openstreetmap.org/node/2813687139,405.01
https://www.openstreetmap.org/node/2934112951,40.3906368,49.9045278,Qrand Mebel Salonu \ Babək,Qrand Mebel Salonu,Babək,47,https://www.openstreetmap.org/node/2813687139,405.13
https://www.openstreetmap.org/node/2943380003,40.4000448,49.8544567,Alsu Restoranı \ Gənclik,Alsu Restoranı,Gənclik,3,,
https://www.openstreetmap.org/node/2968481807,40.392542,49.9137238,Performance Center Chevrolet salon \ Babək,Performance Center Chevrolet salon,Babək,47,https://www.openstreetmap.org/node/2813687139,405.94
https://www.openstreetmap.org/node/2968485807,40.3924457,49.9162754,AK Petrol \ Babək,AK Petrol,Babək,47,https://www.openstreetmap.org/node/2813687139,406.14
https://www.openstreetmap.org/node/2993845629,40.3586392,50.0755338,Sahil Şadlıq Sarayı \ Hövsan,Sahil Şadlıq Sarayı,Hövsan,90,https://www.openstreetmap.org/node/13233320097,1.02
https://www.openstreetmap.org/node/3029488781,40.3924829,49.8642349,Qafqaz Park \ Heydər Əliyev Mərkəzi,Qafqaz Park,Heydər Əliyev Mərkəzi,1,,
https://www.openstreetmap.org/node/3037815077,40.4282508,49.8513641,158 saylı Uşaq bağçası \ Bakı,158 saylı Uşaq bağçası,Bakı,136,https://www.openstreetmap.org/node/2117350415,6.06
https://www.openstreetmap.org/node/3037815092,40.4295182,49.8531516,244 saylı Məktəb \ Bakı,244 saylı Məktəb,Bakı,136,https://www.openstreetmap.org/node/2117350415,6.24
https://www.openstreetmap.org/node/3037852548,40.4296522,49.8559396,Məktəbəqədər Tərbiyyə Mərkəzi \ Bakı,Məktəbəqədər Tərbiyyə Mərkəzi,Bakı,136,https://www.openstreetmap.org/node/2117350415,6.32
https://www.openstreetmap.org/node/3037852630,40.4270031,49.8526905,25 Saylı Poliklinika \ 7 mkr,25 Saylı Poliklinika,7 mkr,3,,
https://www.openstreetmap.org/node/3037852633,40.4270784,49.8548994,40 saylı Uşaq bağçası \ Bakı,40 saylı Uşaq bağçası,Bakı,136,https://www.openstreetmap.org/node/2117350415,6.02
https://www.openstreetmap.org/node/3039452312,40.4224485,49.8437021,248 saylı Məktəb \ Bakı,248 saylı Məktəb,Bakı,136,https://www.openstreetmap.org/node/2117350415,5.29
https://www.openstreetmap.org/node/3042960120,40.4209386,49.8458932,Azəri restoranı \ 8 mkr,Azəri restoranı,8 mkr,11,,
https://www.openstreetmap.org/node/3042961334,40.4211904,49.8458831,Röya şadlıq sarayı \ 8 mkr,Röya şadlıq sarayı,8 mkr,11,,
https://www.openstreetmap.org/node/3043053784,40.424979,49.8475205,Xudafərin kafesi \ 8 mkr,Xudafərin kafesi,8 mkr,11,,
https://www.openstreetmap.org/node/3043078960,40.4230515,49.838297,Kommunal Layihə İnstitutu \ Vorovski,Kommunal Layihə İnstitutu,Vorovski,1,,
https://www.openstreetmap.org/node/3051031603,40.4335089,50.025448,Məşəl Petrol \ Yeni Suraxanı,Məşəl Petrol,Yeni Suraxanı,28,https://www.openstreetmap.org/node/2769037514,1.07
https://www.openstreetmap.org/node/3066492019,40.3936584,49.966858,Şur Şadlıq Sarayı \ Günəşli,Şur Şadlıq Sarayı,Günəşli,65,https://www.openstreetmap.org/node/1349663395,265.69
https://www.openstreetmap.org/node/3073254911,40.4445956,49.981166,34 saylı Dəri Zöhrəvi Xəstəxana \ Yeni Ramana,34 saylı Dəri Zöhrəvi Xəstəxana,Yeni Ramana,25,,
https://www.openstreetmap.org/node/3227750461,40.390718,49.8866077,Nissan Nurgün Motors \ Babək,Nissan Nurgün Motors,Babək,47,https://www.openstreetmap.org/node/2813687139,403.69
https://www.openstreetmap.org/node/3227750761,40.3905493,49.8859059,İnfiniti Nurgün Motors \ Babək,İnfiniti Nurgün Motors,Babək,47,https://www.openstreetmap.org/node/2813687139,403.63
https://www.openstreetmap.org/node/3302499660,40.3903651,49.9656007,3 saylı Uşaq Bağçası \ Günəşli,3 saylı Uşaq Bağçası,Günəşli,65,https://www.openstreetmap.org/node/1349663395,265.45
https://www.openstreetmap.org/node/3302512719,40.3680423,49.9662525,30 saylı Musiqi Məktəbi \ Günəşli,30 saylı Musiqi Məktəbi,Günəşli,65,https://www.openstreetmap.org/node/1349663395,264.62
https://www.openstreetmap.org/node/3303657312,40.3566801,49.9681765,179 saylı Uşaq bağçası \ Günəşli,179 saylı Uşaq bağçası,Günəşli,65,https://www.openstreetmap.org/node/1349663395,264.33
https://www.openstreetmap.org/node/3303660528,40.3621793,49.9812689,331 saylı Uşaq bağçası \ Zığ,331 saylı Uşaq bağçası,Zığ,15,https://www.openstreetmap.org/node/3582597593,2.16
https://www.openstreetmap.org/node/3303689442,40.3987554,49.9554005,10 saylı Məktəb \ Xalqlar Dostluğu,10 saylı Məktəb,Xalqlar Dostluğu,4,,
https://www.openstreetmap.org/node/3328381653,40.3845687,49.8650766,Dinamo \ Bakı,Dinamo,Bakı,136,https://www.openstreetmap.org/node/2117350415,2.91
https://www.openstreetmap.org/node/3338438453,40.3854,49.8342505,DİN Baş Mühafizə İdarəsi \ Kubinka,DİN Baş Mühafizə İdarəsi,Kubinka,3,,
https://www.openstreetmap.org/node/3374799261,40.4865793,49.9544644,Cümə Məscidi \ Zabrat,Cümə Məscidi,Zabrat,24,https://www.openstreetmap.org/node/2773322813,0.62
https://www.openstreetmap.org/node/3375935122,40.4784992,49.9579619,307 saylı Məktəb \ Zabrat 2,307 saylı Məktəb,Zabrat 2,11,,
https://www.openstreetmap.org/node/3401357689,40.3605811,50.0560957,Maral abidəsi \ Hövsan,Maral abidəsi,Hövsan,90,https://www.openstreetmap.org/node/13233320097,2.21
https://www.openstreetmap.org/node/3401381790,40.3655976,50.0799556,Okean Balıq Evi Kafe \ Hövsan,Okean Balıq Evi Kafe,Hövsan,90,https://www.openstreetmap.org/node/13233320097,0.16
https://www.openstreetmap.org/node/3401594469,40.3763307,50.0860348,Məscid Qədim Qəbirstanlıq \ Hövsan,Məscid Qədim Qəbirstanlıq,Hövsan,90,https://www.openstreetmap.org/node/13233320097,1.14
https://www.openstreetmap.org/node/3405236026,40.4800216,49.9882586,İmama Əli Məscidi \ Ramana Südçülük,İmama Əli Məscidi,Ramana Südçülük,7,https://www.openstreetmap.org/node/10141274956,0.29
https://www.openstreetmap.org/node/3409596054,40.3476286,49.8367952,Crown Hotel - Kroun Otel \ Bayıl,Crown Hotel - Kroun Otel,Bayıl,30,https://www.openstreetmap.org/node/1117022693,0.32
https://www.openstreetmap.org/node/3409596055,40.3481893,49.833325,Nur 1 \ Bayıl,Nur 1,Bayıl,30,https://www.openstreetmap.org/node/1117022693,0.49
https://www.openstreetmap.org/node/3409596087,40.3477261,49.8352667,3 saylı Musiqi Məktəbi \ Bayıl,3 saylı Musiqi Məktəbi,Bayıl,30,https://www.openstreetmap.org/node/1117022693,0.36
https://www.openstreetmap.org/node/3409596089,40.348119,49.8348585,91 saylı Məktəb \ Bayıl,91 saylı Məktəb,Bayıl,30,https://www.openstreetmap.org/node/1117022693,0.42
https://www.openstreetmap.org/node/3412767635,40.4698418,49.8378034,205 saylı Məktəb \ Binəqədi,205 saylı Məktəb,Binəqədi,22,https://www.openstreetmap.org/node/339102495,0.85
https://www.openstreetmap.org/node/3414004082,40.4489551,49.8437636,Azpetrol \ Binəqədi şossesi,Azpetrol,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/3440414690,40.431421,50.0329866,Heydər Məscidi \ Yeni Suraxanı,Heydər Məscidi,Yeni Suraxanı,28,https://www.openstreetmap.org/node/2769037514,0.4
https://www.openstreetmap.org/node/3440502606,40.4202638,50.0030051,Səttar Bəhlulzadə heykəli \ Suraxanı,Səttar Bəhlulzadə heykəli,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.1
https://www.openstreetmap.org/node/3440506725,40.432833,50.0584558,SOCAR Petrol \ Aeroport - Zığ yolu,SOCAR Petrol,Aeroport - Zığ yolu,1,,
https://www.openstreetmap.org/node/3469995836,40.4418254,49.9524063,215 saylı Məktəb \ Sabunçu,215 saylı Məktəb,Sabunçu,90,https://www.openstreetmap.org/node/2773420099,1.72
https://www.openstreetmap.org/node/3473804020,40.4375787,49.9742975,İmam Ümmət Məscidi \ Bülbülə,İmam Ümmət Məscidi,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.65
https://www.openstreetmap.org/node/3473804351,40.4371782,49.9695852,24 saylı Poliklinika \ Bülbülə,24 saylı Poliklinika,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.89
https://www.openstreetmap.org/node/3473870067,40.4313996,49.9856458,3 saylı İncəsənət Məktəbi \ Bülbülə,3 saylı İncəsənət Məktəbi,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.65
https://www.openstreetmap.org/node/3504873042,40.4497325,50.0853853,101 saylı Peşə Liseyi \ Binə,101 saylı Peşə Liseyi,Binə,39,https://www.openstreetmap.org/node/1351779863,287.78
https://www.openstreetmap.org/node/3504876533,40.4499033,50.0863685,101 Peşə Liseyinin Yataqxanası \ Binə,101 Peşə Liseyinin Yataqxanası,Binə,39,https://www.openstreetmap.org/node/1351779863,287.86
https://www.openstreetmap.org/node/3508845876,40.4546344,50.0761455,Hacı Səlim Məscidi \ Binə,Hacı Səlim Məscidi,Binə,39,https://www.openstreetmap.org/node/1351779863,287.21
https://www.openstreetmap.org/node/3517082445,40.4252983,49.9949774,Atəşgah Restoranı \ Əmircan,Atəşgah Restoranı,Əmircan,28,https://www.openstreetmap.org/node/1885271086,0.56
https://www.openstreetmap.org/node/3517082447,40.4249399,49.9956144,Heydər Əliyev Muzeyi \ Əmircan,Heydər Əliyev Muzeyi,Əmircan,28,https://www.openstreetmap.org/node/1885271086,0.57
https://www.openstreetmap.org/node/3517216184,40.4219395,49.9972704,Socar İdman Mərkəzi \ Suraxanı,Socar İdman Mərkəzi,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.45
https://www.openstreetmap.org/node/3517216186,40.4237294,49.9972403,Mədəniyyət Sarayı Səttar Bəhlulzadə \ Suraxanı,Mədəniyyət Sarayı Səttar Bəhlulzadə,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,0.57
https://www.openstreetmap.org/node/3517346948,40.4401099,49.9861168,Viola Gül \ Bülbülə,Viola Gül,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,1.08
https://www.openstreetmap.org/node/3517346964,40.4397224,49.9853524,AG Oil - ET-3 Petrol \ Bülbülə,AG Oil - ET-3 Petrol,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,1.0
https://www.openstreetmap.org/node/3517356687,40.4220018,49.985397,İki Kümbəz Məscidi \ Əmircan,İki Kümbəz Məscidi,Əmircan,28,https://www.openstreetmap.org/node/1885271086,0.4
https://www.openstreetmap.org/node/3520118535,40.4313097,49.9805023,Qəriblər Məscidi \ Bülbülə,Qəriblər Məscidi,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.24
https://www.openstreetmap.org/node/3520118695,40.4337023,49.959955,287 saylı Uşaq bağçası \ Bakıxanov,287 saylı Uşaq bağçası,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.22
https://www.openstreetmap.org/node/3532658378,40.4296802,49.9458332,Aqrolizinq ASC \ Bakıxanov,Aqrolizinq ASC,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.54
https://www.openstreetmap.org/node/3532658380,40.4290216,49.9435471,Qaçqın məktəbi \ Bakıxanov,Qaçqın məktəbi,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.68
https://www.openstreetmap.org/node/3532663016,40.435275,49.9514119,Ocaq-İ Petrol \ Sabunçu,Ocaq-İ Petrol,Sabunçu,90,https://www.openstreetmap.org/node/2773420099,2.06
https://www.openstreetmap.org/node/3532696462,40.4312521,49.9548541,Abbasqulu Bakıxanov heykəli \ Bakıxanov,Abbasqulu Bakıxanov heykəli,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.1
https://www.openstreetmap.org/node/3532696463,40.4337853,49.9551664,Ada Restoranı \ Bakıxanov,Ada Restoranı,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.33
https://www.openstreetmap.org/node/3532696464,40.4315521,49.9540048,Bakıxanov Stansiyası \ Bakıxanov,Bakıxanov Stansiyası,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.16
https://www.openstreetmap.org/node/3532701543,40.4315762,49.9532424,Kəngərli Restoran \ Bakıxanov,Kəngərli Restoran,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.2
https://www.openstreetmap.org/node/3532701544,40.4315527,49.9529209,Su Pərisi Kafesi \ Bakıxanov,Su Pərisi Kafesi,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.22
https://www.openstreetmap.org/node/3536048300,40.3922233,49.8635904,Gunaydin Steakhouse \ Baku,Gunaydin Steakhouse,Baku,1,,
https://www.openstreetmap.org/node/3536049254,40.401753,49.8736736,Qədir Xum Şirniyyat \ Nərimanov,Qədir Xum Şirniyyat,Nərimanov,12,https://www.openstreetmap.org/node/7249409951,135.82
https://www.openstreetmap.org/node/3536056527,40.4360347,49.8442077,Saf Un Məmulatları \ Rəsulzadə,Saf Un Məmulatları,Rəsulzadə,3,https://www.openstreetmap.org/node/1979028281,0.87
https://www.openstreetmap.org/node/3536070383,40.41743,49.9607926,Çudo Peçka 11 \ Bakıxanov,Çudo Peçka 11,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.61
https://www.openstreetmap.org/node/3536070438,40.4257834,49.9533488,Fantaziya Un Məmulatları \ Bakıxanov,Fantaziya Un Məmulatları,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,0.77
https://www.openstreetmap.org/node/3536072301,40.3602648,50.0798513,Muneroğlu Şirniyyat \ Hövsan,Muneroğlu Şirniyyat,Hövsan,90,https://www.openstreetmap.org/node/13233320097,0.74
https://www.openstreetmap.org/node/3536073016,40.4298213,49.9864558,Olimp Şirniyyat Evi \ Bülbülə,Olimp Şirniyyat Evi,Bülbülə,72,https://www.openstreetmap.org/node/3129815587,0.76
https://www.openstreetmap.org/node/3537386593,40.4277388,49.9352124,Kia Motors Avtoservis \ Bakıxanov,Kia Motors Avtoservis,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,2.3
https://www.openstreetmap.org/node/3537386595,40.4298269,49.9402622,Bakpek Plastik \ Bakıxanov,Bakpek Plastik,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.97
https://www.openstreetmap.org/node/3537386598,40.4274144,49.9364643,Mətbəə \ Bakıxanov,Mətbəə,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,2.19
https://www.openstreetmap.org/node/3537386600,40.4277866,49.9381435,Riad Farm MMC \ Bakıxanov,Riad Farm MMC,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,2.06
https://www.openstreetmap.org/node/3537386602,40.4282406,49.9394485,Siren Qida \ Bakıxanov,Siren Qida,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.97
https://www.openstreetmap.org/node/3537386603,40.427155,49.9387844,Ogguesto Motel \ Bakıxanov,Ogguesto Motel,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.99
https://www.openstreetmap.org/node/3537386605,40.4270883,49.9332424,Şirin MMC Qənnadı Fabriki \ Bakıxanov,Şirin MMC Qənnadı Fabriki,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,2.45
https://www.openstreetmap.org/node/3537386606,40.4266748,49.9276852,Penitensiar Xidmətin Avtonəqliyyat Təsərrüfatı \ Bakıxanov,Penitensiar Xidmətin Avtonəqliyyat Təsərrüfatı,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,2.9
https://www.openstreetmap.org/node/3547796698,40.4284853,49.9864201,Bakıxanov heykəli \ Əmircan,Bakıxanov heykəli,Əmircan,28,https://www.openstreetmap.org/node/1885271086,0.79
